First_pokemon,Second_pokemon,Winner,Name_P1,Type 1_P1,Type 2_P1,Type_P1,Abilities_P1,HiddenAbility_P1,Generation_P1,Hp_P1,Attack_P1,Defense_P1,SpecialAttack_P1,SpecialDefense_P1,Speed_P1,TotalStats_P1,Weight_P1,Height_P1,GenderProbM_P1,Category_P1,CatchRate_P1,EggCycles_P1,EggGroup_P1,LevelingRate_P1,BaseFriendship_P1,IsLegendary_P1,IsMythical_P1,IsUltraBeast_P1,HasMega_P1,EvoStage_P1,TotalEvoStages_P1,PreevoName_P1,DamageFromNormal_P1,DamageFromFighting_P1,DamageFromFlying_P1,DamageFromPoison_P1,DamageFromGround_P1,DamageFromRock_P1,DamageFromBug_P1,DamageFromGhost_P1,DamageFromSteel_P1,DamageFromFire_P1,DamageFromWater_P1,DamageFromGrass_P1,DamageFromElectric_P1,DamageFromPsychic_P1,DamageFromIce_P1,DamageFromDragon_P1,DamageFromDark_P1,DamageFromFairy_P1,Name_P2,Type 1_P2,Type 2_P2,Type_P2,Abilities_P2,HiddenAbility_P2,Generation_P2,Hp_P2,Attack_P2,Defense_P2,SpecialAttack_P2,SpecialDefense_P2,Speed_P2,TotalStats_P2,Weight_P2,Height_P2,GenderProbM_P2,Category_P2,CatchRate_P2,EggCycles_P2,EggGroup_P2,LevelingRate_P2,BaseFriendship_P2,IsLegendary_P2,IsMythical_P2,IsUltraBeast_P2,HasMega_P2,EvoStage_P2,TotalEvoStages_P2,PreevoName_P2,DamageFromNormal_P2,DamageFromFighting_P2,DamageFromFlying_P2,DamageFromPoison_P2,DamageFromGround_P2,DamageFromRock_P2,DamageFromBug_P2,DamageFromGhost_P2,DamageFromSteel_P2,DamageFromFire_P2,DamageFromWater_P2,DamageFromGrass_P2,DamageFromElectric_P2,DamageFromPsychic_P2,DamageFromIce_P2,DamageFromDragon_P2,DamageFromDark_P2,DamageFromFairy_P2
761,711,711,Skrelp,Poison,Water,"['Poison', 'Water']","['Poison Point', 'Poison Touch']",['Adaptability'],VI,50.0,60.0,60.0,60.0,60.0,30.0,320.0,7.3,0.5,0.5,Mock Kelp Pokémon,225.0,20.0,['Water 1' 'Dragon'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5,Kyurem,Dragon,Ice,"['Dragon', 'Ice']",['Pressure'],[],V,125.0,130.0,90.0,130.0,90.0,95.0,700.0,325.0,3.0,-,Boundary Pokémon,3.0,120.0,-,"Slow
",0.0,1.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
68,272,272,Poliwrath,Water,Fighting,"['Water', 'Fighting']","['Water Absorb', 'Damp']",['Swift Swim'],I,90.0,95.0,95.0,70.0,90.0,70.0,510.0,54.0,1.3,0.5,Tadpole Pokémon,45.0,20.0,['Water 1'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Poliwhirl,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0,Celebi,Psychic,Grass,"['Psychic', 'Grass']",['Natural Cure'],[],II,100.0,100.0,100.0,100.0,100.0,100.0,600.0,5.0,0.6,-,Time Travel Pokémon,45.0,120.0,-,"Medium Slow
",100.0,0.0,1.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0
132,653,653,Mr. Mime,Psychic,Fairy,"['Psychic', 'Fairy']","['Soundproof', 'Filter']",['Technician'],I,40.0,45.0,65.0,100.0,120.0,90.0,460.0,54.5,1.3,0.5,Barrier Pokémon,45.0,25.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Mime Jr.,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,Amoonguss,Grass,Poison,"['Grass', 'Poison']",['Effect Spore'],['Regenerator'],V,114.0,85.0,70.0,85.0,80.0,30.0,464.0,10.5,0.6,0.5,Mushroom Pokémon,75.0,20.0,['Grass'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Foongus,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
541,560,541,Dialga,Steel,Dragon,"['Steel', 'Dragon']",['Pressure'],['Telepathy'],IV,100.0,120.0,120.0,150.0,100.0,90.0,680.0,683.0,5.4,-,Temporal Pokémon,3.0,120.0,-,"Slow
",0.0,1.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.25,0.5,0.5,1.0,1.0,1.0,1.0,Emboar,Fire,Fighting,"['Fire', 'Fighting']",['Blaze'],['Reckless'],V,110.0,123.0,65.0,100.0,65.0,65.0,528.0,150.0,1.6,0.875,Mega Fire Pig Pokémon,45.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Pignite,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
379,765,765,Cradily,Rock,Grass,"['Rock', 'Grass']",['Suction Cups'],['Storm Drain'],III,86.0,81.0,97.0,81.0,107.0,43.0,495.0,60.4,1.5,0.875,Barnacle Pokémon,45.0,30.0,['Water 3'],"Erratic
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Lileep,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,Helioptile,Electric,Normal,"['Electric', 'Normal']","['Dry Skin', 'Sand Veil']",['Solar Power'],VI,44.0,38.0,33.0,61.0,43.0,70.0,289.0,6.0,0.5,0.5,Generator Pokémon,190.0,20.0,['Monster' 'Dragon'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
654,774,774,Frillish,Water,Ghost,"['Water', 'Ghost']","['Water Absorb', 'Cursed Body']",['Damp'],V,55.0,40.0,50.0,65.0,85.0,40.0,335.0,33.0,1.2,0.5,Floating Pokémon,190.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0,Carbink,Rock,Fairy,"['Rock', 'Fairy']",['Clear Body'],['Sturdy'],VI,50.0,50.0,150.0,50.0,150.0,50.0,500.0,5.7,0.3,-,Jewel Pokémon,60.0,25.0,['Fairy' 'Mineral'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0
143,731,731,Lapras,Water,Ice,"['Water', 'Ice']","['Water Absorb', 'Shell Armor']",['Hydration'],I,130.0,85.0,80.0,85.0,95.0,60.0,535.0,220.0,2.5,0.5,Transport Pokémon,45.0,40.0,['Monster' 'Water 1'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,Fletchinder,Fire,Flying,"['Fire', 'Flying']",['Flame Body'],['Gale Wings'],VI,62.0,73.0,55.0,56.0,52.0,84.0,382.0,16.0,0.7,0.5,Ember Pokémon,120.0,15.0,['Flying'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Fletchling,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
669,628,628,Litwick,Ghost,Fire,"['Ghost', 'Fire']","['Flash Fire', 'Flame Body']",['Infiltrator'],V,50.0,30.0,55.0,65.0,55.0,20.0,275.0,3.1,0.3,0.5,Candle Pokémon,190.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5,Archen,Rock,Flying,"['Rock', 'Flying']",['Defeatist'],[],V,55.0,112.0,45.0,74.0,45.0,70.0,401.0,9.5,0.5,0.875,First Bird Pokémon,45.0,30.0,['Flying' 'Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
268,278,268,Tyranitar,Rock,Dark,"['Rock', 'Dark']",['Sand Stream'],['Unnerve'],II,100.0,134.0,110.0,95.0,100.0,61.0,700.0,202.0,2.0,0.5,Armor Pokémon,45.0,40.0,['Monster'],"Slow
",35.0,0.0,0.0,0.0,1.0,3.0,3.0,Pupitar,0.5,4.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.5,2.0,Combusken,Fire,Fighting,"['Fire', 'Fighting']",['Blaze'],['Speed Boost'],III,60.0,85.0,60.0,85.0,60.0,55.0,405.0,19.5,0.9,0.875,Young Fowl Pokémon,45.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Torchic,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
178,721,721,Hoothoot,Normal,Flying,"['Normal', 'Flying']","['Insomnia', 'Keen Eye']",['Tinted Lens'],II,60.0,30.0,30.0,36.0,56.0,50.0,262.0,21.2,0.7,0.5,Owl Pokémon,255.0,15.0,['Flying'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Chesnaught,Grass,Fighting,"['Grass', 'Fighting']",['Overgrow'],['Bulletproof'],VI,88.0,107.0,122.0,74.0,75.0,64.0,530.0,90.0,1.6,0.875,Spiny Armor Pokémon,45.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Quilladin,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
200,232,232,Azumarill,Water,Fairy,"['Water', 'Fairy']","['Thick Fat', 'Huge Power']",['Sap Sipper'],II,100.0,50.0,80.0,60.0,80.0,50.0,420.0,28.5,0.8,0.5,Aqua Rabbit Pokémon,75.0,10.0,['Water 1' 'Fairy'],"Fast
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Marill,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,2.0,1.0,0.5,0.0,0.5,1.0,Heracross,Bug,Fighting,"['Bug', 'Fighting']","['Swarm', 'Guts']",['Moxie'],II,80.0,125.0,75.0,40.0,95.0,85.0,600.0,54.0,1.5,0.5,Single Horn Pokémon,45.0,25.0,['Bug'],"Slow
",70.0,0.0,0.0,0.0,1.0,1.0,1.0,No Preevolution,1.0,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,2.0
690,354,690,Braviary,Normal,Flying,"['Normal', 'Flying']","['Keen Eye', 'Sheer Force']",['Defiant'],V,100.0,123.0,75.0,57.0,75.0,80.0,510.0,41.0,1.5,1.0,Valiant Pokémon,60.0,20.0,['Flying'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Rufflet,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Camerupt,Fire,Ground,"['Fire', 'Ground']","['Magma Armor', 'Solid Rock']",['Anger Point'],III,70.0,100.0,70.0,105.0,75.0,40.0,560.0,220.0,1.9,0.5,Eruption Pokémon,150.0,20.0,['Field'],"Medium Fast
",70.0,0.0,0.0,0.0,1.0,2.0,2.0,Numel,1.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
268,709,709,Tyranitar,Rock,Dark,"['Rock', 'Dark']",['Sand Stream'],['Unnerve'],II,100.0,134.0,110.0,95.0,100.0,61.0,700.0,202.0,2.0,0.5,Armor Pokémon,45.0,40.0,['Monster'],"Slow
",35.0,0.0,0.0,0.0,1.0,3.0,3.0,Pupitar,0.5,4.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.5,2.0,Landorus Incarnate Forme,Ground,Flying,"['Ground', 'Flying']",['Sand Force'],['Sheer Force'],V,89.0,125.0,90.0,115.0,80.0,101.0,600.0,68.0,1.5,1.0,Abundance Pokémon,3.0,120.0,-,"Slow
",90.0,1.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0
247,533,533,Houndour,Dark,Fire,"['Dark', 'Fire']","['Early Bird', 'Flash Fire']",['Unnerve'],II,45.0,60.0,30.0,80.0,50.0,65.0,330.0,10.8,0.6,0.5,Dark Pokémon,120.0,20.0,['Field'],"Slow
",35.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,Heat Rotom,Electric,Fire,"['Electric', 'Fire']",['Levitate'],[],IV,50.0,65.0,107.0,105.0,107.0,86.0,520.0,0.3,0.3,-,Plasma Pokémon,45.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,1.0,0.5,1.0,4.0,2.0,0.5,1.0,0.25,0.5,2.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5
685,798,798,Golurk,Ground,Ghost,"['Ground', 'Ghost']","['Iron Fist', 'Klutz']",['No Guard'],V,89.0,124.0,80.0,55.0,80.0,55.0,483.0,330.0,2.8,-,Automaton Pokémon,90.0,25.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Golett,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,Hoopa Confined,Psychic,Ghost,"['Psychic', 'Ghost']",['Magician'],[],VI,80.0,110.0,60.0,150.0,130.0,70.0,680.0,9.0,0.5,-,Mischief Pokémon,3.0,120.0,-,"Slow
",100.0,0.0,1.0,0.0,0.0,1.0,1.0,No Preevolution,0.0,0.0,1.0,0.5,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0
492,521,521,Gible,Dragon,Ground,"['Dragon', 'Ground']",['Sand Veil'],['Rough Skin'],IV,58.0,70.0,45.0,40.0,45.0,42.0,300.0,20.5,0.7,0.5,Land Shark Pokémon,45.0,40.0,['Monster' 'Dragon'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,Yanmega,Bug,Flying,"['Bug', 'Flying']","['Speed Boost', 'Tinted Lens']",['Frisk'],IV,86.0,76.0,86.0,116.0,56.0,95.0,515.0,51.5,1.9,0.5,Ogre Darner Pokémon,30.0,20.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Yanma,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
731,762,731,Fletchinder,Fire,Flying,"['Fire', 'Flying']",['Flame Body'],['Gale Wings'],VI,62.0,73.0,55.0,56.0,52.0,84.0,382.0,16.0,0.7,0.5,Ember Pokémon,120.0,15.0,['Flying'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Fletchling,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,Dragalge,Poison,Dragon,"['Poison', 'Dragon']","['Poison Point', 'Poison Touch']",['Adaptability'],VI,65.0,75.0,90.0,97.0,123.0,44.0,494.0,81.5,1.8,0.5,Mock Kelp Pokémon,55.0,20.0,['Water 1' 'Dragon'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Skrelp,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.25,0.5,2.0,2.0,2.0,1.0,1.0
413,305,413,Metagross,Steel,Psychic,"['Steel', 'Psychic']",['Clear Body'],['Light Metal'],III,80.0,135.0,130.0,95.0,90.0,70.0,700.0,550.0,1.6,-,Iron Leg Pokémon,3.0,40.0,['Mineral'],"Slow
",35.0,0.0,0.0,0.0,1.0,3.0,3.0,Metang,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5,Kirlia,Psychic,Fairy,"['Psychic', 'Fairy']","['Synchronize', 'Trace']",['Telepathy'],III,38.0,35.0,35.0,65.0,55.0,50.0,278.0,20.2,0.8,0.5,Emotion Pokémon,120.0,20.0,['Human-Like' 'Amorphous'],"Slow
",35.0,0.0,0.0,0.0,0.0,2.0,3.0,Ralts,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
272,335,272,Celebi,Psychic,Grass,"['Psychic', 'Grass']",['Natural Cure'],[],II,100.0,100.0,100.0,100.0,100.0,100.0,600.0,5.0,0.6,-,Time Travel Pokémon,45.0,120.0,-,"Medium Slow
",100.0,0.0,1.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0,Meditite,Fighting,Psychic,"['Fighting', 'Psychic']",['Pure Power'],['Telepathy'],III,30.0,40.0,55.0,40.0,55.0,60.0,280.0,11.2,0.6,0.5,Meditate Pokémon,180.0,20.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
53,215,215,Parasect,Bug,Grass,"['Bug', 'Grass']","['Effect Spore', 'Dry Skin']",['Damp'],I,60.0,95.0,80.0,60.0,80.0,30.0,405.0,29.5,1.0,0.5,Mushroom Pokémon,75.0,20.0,['Bug' 'Grass'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Paras,1.0,0.5,4.0,2.0,0.25,2.0,2.0,1.0,1.0,4.0,0.5,0.25,0.5,1.0,2.0,1.0,1.0,1.0,Slowking,Water,Psychic,"['Water', 'Psychic']","['Oblivious', 'Own Tempo']",['Regenerator'],II,95.0,75.0,80.0,100.0,110.0,30.0,490.0,79.5,2.0,0.5,Royal Pokémon,70.0,20.0,['Monster' 'Water 1'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Slowpoke,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
613,654,613,Krokorok,Ground,Dark,"['Ground', 'Dark']","['Intimidate', 'Moxie']",['Anger Point'],V,60.0,82.0,45.0,45.0,45.0,74.0,351.0,33.4,1.0,0.5,Desert Croc Pokémon,90.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Sandile,1.0,2.0,1.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0,Frillish,Water,Ghost,"['Water', 'Ghost']","['Water Absorb', 'Cursed Body']",['Damp'],V,55.0,40.0,50.0,65.0,85.0,40.0,335.0,33.0,1.2,0.5,Floating Pokémon,190.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0
503,349,349,Drapion,Poison,Dark,"['Poison', 'Dark']","['Battle Armor', 'Sniper']",['Keen Eye'],IV,70.0,90.0,110.0,60.0,75.0,95.0,500.0,61.5,1.3,0.5,Ogre Scorpion Pokémon,45.0,20.0,['Bug' 'Water 3'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Skorupi,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,Sharpedo,Water,Dark,"['Water', 'Dark']",['Rough Skin'],['Speed Boost'],III,70.0,120.0,40.0,95.0,40.0,95.0,560.0,88.8,1.8,0.5,Brutal Pokémon,60.0,20.0,['Water 2'],"Slow
",35.0,0.0,0.0,0.0,1.0,2.0,2.0,Carvanha,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0
438,245,438,Infernape,Fire,Fighting,"['Fire', 'Fighting']",['Blaze'],['Iron Fist'],IV,76.0,104.0,71.0,104.0,71.0,108.0,534.0,55.0,1.2,0.875,Flame Pokémon,45.0,20.0,['Field' 'Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Monferno,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0,Mantine,Water,Flying,"['Water', 'Flying']","['Swift Swim', 'Water Absorb']",['Water Veil'],II,85.0,40.0,70.0,80.0,140.0,70.0,485.0,220.0,2.1,0.5,Kite Pokémon,25.0,25.0,['Water 1'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Mantyke,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
111,283,283,Exeggcute,Grass,Psychic,"['Grass', 'Psychic']",['Chlorophyll'],['Harvest'],I,60.0,40.0,80.0,60.0,45.0,40.0,325.0,2.5,0.4,0.5,Egg Pokémon,90.0,20.0,['Grass'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0,Swampert,Water,Ground,"['Water', 'Ground']",['Torrent'],['Damp'],III,100.0,110.0,90.0,85.0,90.0,60.0,635.0,81.9,1.5,0.875,Mud Fish Pokémon,45.0,20.0,['Monster' 'Water 1'],"Medium Slow
",70.0,0.0,0.0,0.0,1.0,3.0,3.0,Marshtomp,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
199,143,143,Marill,Water,Fairy,"['Water', 'Fairy']","['Thick Fat', 'Huge Power']",['Sap Sipper'],II,70.0,20.0,50.0,20.0,50.0,40.0,250.0,8.5,0.4,0.5,Aqua Mouse Pokémon,190.0,10.0,['Water 1' 'Fairy'],"Fast
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Azurill,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,2.0,1.0,0.5,0.0,0.5,1.0,Lapras,Water,Ice,"['Water', 'Ice']","['Water Absorb', 'Shell Armor']",['Hydration'],I,130.0,85.0,80.0,85.0,95.0,60.0,535.0,220.0,2.5,0.5,Transport Pokémon,45.0,40.0,['Monster' 'Water 1'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0
698,760,760,Larvesta,Bug,Fire,"['Bug', 'Fire']",['Flame Body'],['Swarm'],V,55.0,85.0,55.0,50.0,55.0,60.0,360.0,28.8,1.1,0.5,Torch Pokémon,45.0,40.0,['Bug'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,Barbaracle,Rock,Water,"['Rock', 'Water']","['Tough Claws', 'Sniper']",['Pickpocket'],VI,72.0,105.0,115.0,54.0,86.0,68.0,500.0,96.0,1.3,0.5,Collective Pokémon,45.0,20.0,['Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Binacle,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
317,769,769,Shedinja,Bug,Ghost,"['Bug', 'Ghost']",['Wonder Guard'],[],III,1.0,90.0,45.0,30.0,30.0,40.0,236.0,1.2,0.8,-,Shed Pokémon,45.0,15.0,['Mineral' 'Bug'],"Erratic
",70.0,0.0,0.0,0.0,0.0,3.0,2.0,Ninjask,0.0,0.0,2.0,0.5,0.5,2.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,Amaura,Rock,Ice,"['Rock', 'Ice']",['Refrigerate'],['Snow Warning'],VI,77.0,59.0,50.0,67.0,63.0,46.0,362.0,25.2,1.3,0.875,Tundra Pokémon,45.0,30.0,['Monster'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.5,4.0,0.5,0.5,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0
626,438,438,Tirtouga,Water,Rock,"['Water', 'Rock']","['Solid Rock', 'Sturdy']",['Swift Swim'],V,54.0,78.0,103.0,53.0,45.0,22.0,355.0,16.5,0.7,0.875,Prototurtle Pokémon,45.0,30.0,['Water 1' 'Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,Infernape,Fire,Fighting,"['Fire', 'Fighting']",['Blaze'],['Iron Fist'],IV,76.0,104.0,71.0,104.0,71.0,108.0,534.0,55.0,1.2,0.875,Flame Pokémon,45.0,20.0,['Field' 'Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Monferno,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
