ID,Name,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,LevelingRate,BaseFriendship,IsLegendary,IsMythical,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy,Ability 1,Ability 2,NoGender,IsMega,FightsWon,TotalFights,WinPercentage,Type_Bug,Type_Dark,Type_Dragon,Type_Electric,Type_Fairy,Type_Fighting,Type_Fire,Type_Flying,Type_Ghost,Type_Grass,Type_Ground,Type_Ice,Type_Normal,Type_Poison,Type_Psychic,Type_Rock,Type_Steel,Type_Water,Egg_Amorphous,Egg_Bug,Egg_Ditto,Egg_Dragon,Egg_Fairy,Egg_Field,Egg_Flying,Egg_Grass,Egg_Human-Like,Egg_Mineral,Egg_Monster,Egg_No Eggs Discovered,Egg_Water 1,Egg_Water 2,Egg_Water 3,Alpha_Strike,Durability_Score,Glass_Cannon_Index,Type_Vulnerability,Insta_Kill_Risk,Tank_Bias,Versatility_Bonus,Legendary_Factor 
690,Braviary,Defiant,5,100.0,123.0,75.0,57.0,75.0,80.0,510.0,41.0,1.5,1.0,Valiant Pokémon,60,20,1250000,70,0,0,0,2,2,Rufflet,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Keen Eye,Sheer Force,0,0,108,156,0.692308,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,180.0,150.0,1.1920529801324504,6.0,0,0.29411764705882354,1,0
691,Vullaby,Weak Armor,5,70.0,55.0,75.0,45.0,65.0,60.0,370.0,9.0,0.5,0.0,Diapered Pokémon,190,20,1250000,35,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0,Big Pecks,Overcoat,0,0,56,122,0.459016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,100.0,98.0,0.7092198581560284,8.0,0,0.3783783783783784,1,0
692,Mandibuzz,Weak Armor,5,110.0,65.0,105.0,55.0,95.0,80.0,510.0,39.5,1.2,0.0,Bone Vulture Pokémon,60,20,1250000,35,0,0,0,2,2,Vullaby,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0,Big Pecks,Overcoat,0,0,92,147,0.62585,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,120.0,220.0,0.5970149253731343,8.0,0,0.39215686274509803,1,0
693,Heatmor,White Smoke,5,85.0,97.0,66.0,105.0,66.0,65.0,484.0,58.0,1.4,0.5,Anteater Pokémon,90,20,1000000,70,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,Gluttony,Flash Fire,0,0,57,121,0.471074,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,202.0,112.2,1.518796992481203,6.0,0,0.2727272727272727,1,0
694,Durant,Truant,5,58.0,109.0,112.0,48.0,48.0,109.0,484.0,33.0,0.3,0.5,Iron Ant Pokémon,90,20,1000000,70,0,0,0,1,1,No Preevolution,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5,Swarm,Hustle,0,0,118,134,0.880597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,157.0,92.8,0.9751552795031055,4.0,1,0.3305785123966942,1,0
695,Deino,None,5,52.0,65.0,50.0,45.0,50.0,38.0,300.0,17.3,0.8,0.5,Irate Pokémon,45,40,1250000,35,0,0,0,1,3,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0,Hustle,None,0,0,34,124,0.274194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,110.0,52.0,1.0891089108910892,12.0,1,0.3333333333333333,1,0
696,Zweilous,None,5,72.0,85.0,70.0,65.0,70.0,58.0,420.0,50.0,1.4,0.5,Hostile Pokémon,45,40,1250000,35,0,0,0,2,3,Deino,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0,Hustle,None,0,0,57,138,0.413043,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,150.0,100.8,1.0638297872340425,12.0,1,0.3333333333333333,1,0
697,Hydreigon,None,5,92.0,105.0,90.0,125.0,90.0,98.0,600.0,160.0,1.8,0.5,Brutal Pokémon,45,40,1250000,35,0,0,0,3,3,Zweilous,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0,Levitate,None,0,0,106,129,0.821705,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,230.0,165.6,1.270718232044199,12.0,1,0.3,1,0
698,Larvesta,Swarm,5,55.0,85.0,55.0,50.0,55.0,60.0,360.0,28.8,1.1,0.5,Torch Pokémon,45,40,1250000,70,0,0,0,1,2,No Preevolution,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,Flame Body,None,0,0,58,137,0.423358,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,135.0,60.5,1.2162162162162162,8.0,1,0.3055555555555556,1,0
699,Volcarona,Swarm,5,85.0,60.0,65.0,135.0,105.0,100.0,550.0,46.0,1.6,0.5,Sun Pokémon,15,40,1250000,70,0,0,0,2,2,Larvesta,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,Flame Body,None,0,0,103,137,0.751825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,195.0,144.5,1.1403508771929824,8.0,1,0.3090909090909091,1,0
700,Cobalion,None,5,91.0,90.0,129.0,90.0,72.0,108.0,580.0,250.0,2.1,0.5,Iron Will Pokémon,3,80,1250000,35,1,0,0,1,1,No Preevolution,0.5,2.0,1.0,0.0,2.0,0.25,0.25,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,Justified,None,1,0,117,128,0.914062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,180.0,182.91,0.8910891089108911,6.0,0,0.34655172413793106,1,1
701,Terrakion,None,5,91.0,129.0,90.0,72.0,90.0,108.0,580.0,260.0,1.9,0.5,Cavern Pokémon,3,80,1250000,35,1,0,0,1,1,No Preevolution,0.5,2.0,1.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0,0.5,2.0,Justified,None,1,0,105,123,0.853659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,201.0,163.8,1.1104972375690607,14.0,0,0.3103448275862069,1,1
702,Virizion,None,5,91.0,90.0,72.0,90.0,129.0,108.0,580.0,200.0,2.0,0.5,Grassland Pokémon,3,80,1250000,35,1,0,0,1,1,No Preevolution,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0,Justified,None,1,0,112,125,0.896,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,180.0,182.91,0.8910891089108911,14.0,1,0.34655172413793106,1,1
703,Tornadus Incarnate Forme,Defiant,5,79.0,115.0,70.0,125.0,80.0,111.0,580.0,63.0,1.5,1.0,Cyclone Pokémon,3,120,1250000,90,1,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Prankster,None,0,0,94,111,0.846847,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,240.0,118.5,1.5894039735099337,6.0,0,0.25862068965517243,1,1
704,Tornadus Therian Forme,None,5,79.0,100.0,80.0,110.0,90.0,121.0,580.0,63.0,1.5,1.0,Cyclone Pokémon,3,120,1250000,90,1,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Regenerator,None,0,0,121,125,0.968,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,210.0,134.3,1.2280701754385965,6.0,0,0.29310344827586204,1,1
705,Thundurus Incarnate Forme,Defiant,5,79.0,115.0,70.0,125.0,80.0,111.0,580.0,61.0,1.5,1.0,Bolt Strike Pokémon,3,120,1250000,90,1,0,0,1,1,No Preevolution,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,Prankster,None,0,0,108,125,0.864,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,240.0,118.5,1.5894039735099337,4.0,0,0.25862068965517243,1,1
706,Thundurus Therian Forme,None,5,79.0,105.0,70.0,145.0,80.0,101.0,580.0,61.0,1.5,1.0,Bolt Strike Pokémon,3,120,1250000,90,1,0,0,1,1,No Preevolution,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,Volt Absorb,None,0,0,99,115,0.86087,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,250.0,118.5,1.6556291390728477,4.0,0,0.25862068965517243,1,1
707,Reshiram,None,5,100.0,120.0,100.0,150.0,120.0,90.0,680.0,330.0,3.2,0.5,Vast White Pokémon,3,120,1250000,0,1,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.25,1.0,0.25,0.5,1.0,1.0,2.0,1.0,1.0,Turboblaze,None,1,0,91,125,0.728,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,270.0,220.0,1.2217194570135748,6.0,0,0.3235294117647059,1,1
708,Zekrom,None,5,100.0,150.0,120.0,120.0,100.0,90.0,680.0,345.0,2.9,0.5,Deep Black Pokémon,3,120,1250000,0,1,0,0,1,1,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0,Teravolt,None,1,0,100,154,0.649351,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,270.0,220.0,1.2217194570135748,8.0,0,0.3235294117647059,1,1
709,Landorus Incarnate Forme,Sheer Force,5,89.0,125.0,90.0,115.0,80.0,101.0,600.0,68.0,1.5,1.0,Abundance Pokémon,3,120,1250000,90,1,0,0,1,1,No Preevolution,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,Sand Force,None,0,0,89,102,0.872549,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,240.0,151.3,1.4035087719298245,6.0,1,0.2833333333333333,1,1
710,Landorus Therian Forme,None,5,89.0,145.0,90.0,105.0,80.0,91.0,600.0,68.0,1.5,1.0,Abundance Pokémon,3,120,1250000,90,1,0,0,1,1,No Preevolution,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,Intimidate,None,0,0,112,131,0.854962,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,250.0,151.3,1.4619883040935673,6.0,1,0.2833333333333333,1,1
711,Kyurem,None,5,125.0,130.0,90.0,130.0,90.0,95.0,660.0,325.0,3.0,0.5,Boundary Pokémon,3,120,1250000,0,1,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0,Pressure,None,1,0,99,128,0.773438,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,260.0,225.0,1.4364640883977902,10.0,0,0.2727272727272727,1,1
712,Kyurem Black Kyurem,None,5,125.0,170.0,100.0,120.0,90.0,95.0,700.0,325.0,3.0,0.5,Boundary Pokémon,3,120,1250000,0,1,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0,Teravolt,None,1,0,77,100,0.77,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,290.0,237.5,1.5183246073298429,10.0,0,0.2714285714285714,1,1
713,Kyurem White Kyurem,None,5,125.0,120.0,90.0,170.0,100.0,95.0,700.0,325.0,3.0,0.5,Boundary Pokémon,3,120,1250000,0,1,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0,Turboblaze,None,1,0,100,128,0.78125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,290.0,237.5,1.5183246073298429,10.0,0,0.2714285714285714,1,1
714,Keldeo Ordinary Forme,None,5,91.0,72.0,90.0,129.0,90.0,108.0,580.0,48.5,1.4,0.5,Colt Pokémon,3,80,1250000,35,0,1,0,1,1,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0,Justified,None,1,0,100,116,0.862069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,201.0,163.8,1.1104972375690607,10.0,0,0.3103448275862069,1,1
715,Keldeo Resolute Forme,None,5,91.0,72.0,90.0,129.0,90.0,108.0,580.0,48.5,1.4,0.5,Colt Pokémon,3,80,1250000,35,0,1,0,1,1,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0,Justified,None,1,0,108,121,0.892562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,201.0,163.8,1.1104972375690607,10.0,0,0.3103448275862069,1,1
716,Meloetta Aria Forme,None,5,100.0,77.0,77.0,128.0,128.0,90.0,600.0,6.5,0.6,0.5,Melody Pokémon,3,120,1250000,100,0,1,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,Serene Grace,None,1,0,98,142,0.690141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,205.0,205.0,0.9951456310679612,4.0,0,0.3416666666666667,1,1
717,Meloetta Pirouette Forme,None,5,100.0,128.0,90.0,77.0,77.0,128.0,600.0,6.5,0.6,0.5,Melody Pokémon,3,120,1250000,100,0,1,0,1,1,No Preevolution,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,Serene Grace,None,1,0,118,123,0.95935,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,205.0,167.0,1.2202380952380953,8.0,0,0.2783333333333333,1,1
718,Genesect,None,5,71.0,120.0,95.0,120.0,95.0,99.0,600.0,82.5,1.5,0.5,Paleozoic Pokémon,3,120,1250000,0,0,1,0,1,1,No Preevolution,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5,Download,None,1,0,105,128,0.820312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,240.0,134.9,1.256544502617801,4.0,1,0.31666666666666665,1,1
719,Chespin,Bulletproof,6,56.0,61.0,65.0,48.0,45.0,38.0,313.0,9.0,0.4,0.875,Spiny Nut Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Overgrow,None,0,0,26,148,0.175676,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,109.0,61.6,0.9819819819819819,10.0,0,0.3514376996805112,1,0
720,Quilladin,Bulletproof,6,61.0,78.0,95.0,56.0,58.0,57.0,405.0,29.0,0.7,0.875,Spiny Armor Pokémon,45,20,1059860,70,0,0,0,2,3,Chespin,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Overgrow,None,0,0,48,119,0.403361,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,134.0,93.33,0.8701298701298701,10.0,0,0.37777777777777777,1,0
721,Chesnaught,Bulletproof,6,88.0,107.0,122.0,74.0,75.0,64.0,530.0,90.0,1.6,0.875,Spiny Armor Pokémon,45,20,1059860,70,0,0,0,3,3,Quilladin,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0,Overgrow,None,0,0,57,124,0.459677,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,181.0,173.36,0.9141414141414141,14.0,1,0.37169811320754714,1,0
722,Fennekin,Magician,6,40.0,45.0,40.0,62.0,60.0,60.0,307.0,9.4,0.4,0.875,Fox Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,Blaze,None,0,0,41,121,0.338843,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,107.0,40.0,1.0594059405940595,6.0,0,0.3257328990228013,1,0
723,Braixen,Magician,6,59.0,59.0,58.0,90.0,70.0,73.0,409.0,14.5,1.0,0.875,Fox Pokémon,45,20,1059860,70,0,0,0,2,3,Fennekin,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,Blaze,None,0,0,67,115,0.582609,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,149.0,75.52,1.1550387596899225,6.0,0,0.31295843520782396,1,0
724,Delphox,Magician,6,75.0,69.0,72.0,114.0,100.0,104.0,534.0,39.0,1.5,0.875,Fox Pokémon,45,20,1059860,70,0,0,0,3,3,Braixen,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,0.5,1.0,2.0,0.5,Blaze,None,0,0,104,126,0.825397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,183.0,129.0,1.0578034682080926,10.0,0,0.32209737827715357,1,0
725,Froakie,Protean,6,41.0,56.0,40.0,62.0,44.0,71.0,314.0,7.0,0.3,0.875,Bubble Frog Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Torrent,None,0,0,71,125,0.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,118.0,34.44,1.388235294117647,4.0,0,0.267515923566879,1,0
726,Frogadier,Protean,6,54.0,63.0,52.0,83.0,56.0,97.0,405.0,10.9,0.6,0.875,Bubble Frog Pokémon,45,20,1059860,70,0,0,0,2,3,Froakie,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Torrent,None,0,0,107,139,0.769784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,146.0,58.32,1.3394495412844036,4.0,0,0.26666666666666666,1,0
727,Greninja,Protean,6,72.0,95.0,67.0,103.0,71.0,122.0,530.0,40.0,1.5,0.875,Ninja Pokémon,45,20,1059860,70,0,0,0,3,3,Frogadier,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0,Torrent,None,0,0,122,127,0.96063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,198.0,99.36,1.4244604316546763,10.0,0,0.26037735849056604,1,0
728,Bunnelby,Huge Power,6,38.0,36.0,38.0,32.0,36.0,57.0,237.0,5.0,0.4,0.5,Digging Pokémon,255,15,1000000,70,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Pickup,Cheek Pouch,0,0,44,113,0.389381,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,68.0,28.12,0.9066666666666666,2.0,0,0.31223628691983124,1,0
729,Diggersby,Huge Power,6,85.0,56.0,77.0,50.0,77.0,78.0,423.0,42.4,1.0,0.5,Digging Pokémon,127,15,1000000,70,0,0,0,2,2,Bunnelby,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,Pickup,Cheek Pouch,0,0,68,128,0.53125,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,106.0,130.9,0.6838709677419355,8.0,0,0.3640661938534279,1,0
730,Fletchling,Gale Wings,6,45.0,50.0,43.0,40.0,38.0,62.0,278.0,1.7,0.3,0.5,Tiny Robin Pokémon,255,15,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,Big Pecks,None,0,0,55,136,0.404412,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,90.0,36.45,1.0975609756097562,6.0,0,0.29136690647482016,1,0
731,Fletchinder,Gale Wings,6,62.0,73.0,55.0,56.0,52.0,84.0,382.0,16.0,0.7,0.5,Ember Pokémon,120,15,1059860,70,0,0,0,2,3,Fletchling,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,Flame Body,None,0,0,92,127,0.724409,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,129.0,66.34,1.1944444444444444,8.0,1,0.2801047120418848,1,0
732,Talonflame,Gale Wings,6,78.0,81.0,71.0,74.0,69.0,126.0,499.0,24.5,1.2,0.5,Scorching Pokémon,45,15,1059860,70,0,0,0,3,3,Fletchinder,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,Flame Body,None,0,0,120,132,0.909091,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,155.0,109.2,1.099290780141844,8.0,1,0.280561122244489,1,0
733,Scatterbug,Friend Guard,6,38.0,35.0,40.0,27.0,25.0,35.0,200.0,2.5,0.3,0.5,Scatterdust Pokémon,255,15,1000000,70,0,0,0,1,3,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,Shield Dust,Compound Eyes,0,0,11,134,0.08209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,62.0,24.7,0.9393939393939394,6.0,0,0.325,1,0
734,Spewpa,Friend Guard,6,45.0,22.0,60.0,27.0,30.0,29.0,213.0,8.4,0.3,0.5,Scatterdust Pokémon,120,15,1000000,70,0,0,0,2,3,Scatterbug,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,Shed Skin,None,0,0,10,133,0.075188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,49.0,40.5,0.5384615384615384,6.0,0,0.4225352112676056,1,0
