ID,Name,Type 1,Type 2,Abilities,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,EggGroup,LevelingRate,BaseFriendship,IsLegendary,IsMythical,IsUltraBeast,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy 
689,Rufflet,Normal,Flying,"['Keen Eye', 'Sheer Force']",['Hustle'],V,70.0,83.0,50.0,37.0,50.0,60.0,350.0,10.5,0.5,1.0,Eaglet Pokémon,190,20,['Flying'],Slow,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
690,Braviary,Normal,Flying,"['Keen Eye', 'Sheer Force']",['Defiant'],V,100.0,123.0,75.0,57.0,75.0,80.0,510.0,41.0,1.5,1.0,Valiant Pokémon,60,20,['Flying'],Slow,70,0,0,0,0,2,2,Rufflet,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
691,Vullaby,Dark,Flying,"['Big Pecks', 'Overcoat']",['Weak Armor'],V,70.0,55.0,75.0,45.0,65.0,60.0,370.0,9.0,0.5,0.0,Diapered Pokémon,190,20,['Flying'],Slow,35,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
692,Mandibuzz,Dark,Flying,"['Big Pecks', 'Overcoat']",['Weak Armor'],V,110.0,65.0,105.0,55.0,95.0,80.0,510.0,39.5,1.2,0.0,Bone Vulture Pokémon,60,20,['Flying'],Slow,35,0,0,0,0,2,2,Vullaby,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
693,Heatmor,Fire,None,"['Gluttony', 'Flash Fire']",['White Smoke'],V,85.0,97.0,66.0,105.0,66.0,65.0,484.0,58.0,1.4,0.5,Anteater Pokémon,90,20,['Field'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
694,Durant,Bug,Steel,"['Swarm', 'Hustle']",['Truant'],V,58.0,109.0,112.0,48.0,48.0,109.0,484.0,33.0,0.3,0.5,Iron Ant Pokémon,90,20,['Bug'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
695,Deino,Dark,Dragon,['Hustle'],[],V,52.0,65.0,50.0,45.0,50.0,38.0,300.0,17.3,0.8,0.5,Irate Pokémon,45,40,['Dragon'],Slow,35,0,0,0,0,1,3,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
696,Zweilous,Dark,Dragon,['Hustle'],[],V,72.0,85.0,70.0,65.0,70.0,58.0,420.0,50.0,1.4,0.5,Hostile Pokémon,45,40,['Dragon'],Slow,35,0,0,0,0,2,3,Deino,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
697,Hydreigon,Dark,Dragon,['Levitate'],[],V,92.0,105.0,90.0,125.0,90.0,98.0,600.0,160.0,1.8,0.5,Brutal Pokémon,45,40,['Dragon'],Slow,35,0,0,0,0,3,3,Zweilous,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
698,Larvesta,Bug,Fire,['Flame Body'],['Swarm'],V,55.0,85.0,55.0,50.0,55.0,60.0,360.0,28.8,1.1,0.5,Torch Pokémon,45,40,['Bug'],Slow,70,0,0,0,0,1,2,No Preevolution,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5
699,Volcarona,Bug,Fire,['Flame Body'],['Swarm'],V,85.0,60.0,65.0,135.0,105.0,100.0,550.0,46.0,1.6,0.5,Sun Pokémon,15,40,['Bug'],Slow,70,0,0,0,0,2,2,Larvesta,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5
700,Cobalion,Steel,Fighting,['Justified'],[],V,91.0,90.0,129.0,90.0,72.0,108.0,580.0,250.0,2.1,-1,Iron Will Pokémon,3,80,[],Slow,35,1,0,0,0,1,1,No Preevolution,0.5,2.0,1.0,0.0,2.0,0.25,0.25,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
701,Terrakion,Rock,Fighting,['Justified'],[],V,91.0,129.0,90.0,72.0,90.0,108.0,580.0,260.0,1.9,-1,Cavern Pokémon,3,80,[],Slow,35,1,0,0,0,1,1,No Preevolution,0.5,2.0,1.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0,0.5,2.0
702,Virizion,Grass,Fighting,['Justified'],[],V,91.0,90.0,72.0,90.0,129.0,108.0,580.0,200.0,2.0,-1,Grassland Pokémon,3,80,[],Slow,35,1,0,0,0,1,1,No Preevolution,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
703,Tornadus Incarnate Forme,Flying,None,['Prankster'],['Defiant'],V,79.0,115.0,70.0,125.0,80.0,111.0,580.0,63.0,1.5,1.0,Cyclone Pokémon,3,120,[],Slow,90,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
704,Tornadus Therian Forme,Flying,None,['Regenerator'],[],V,79.0,100.0,80.0,110.0,90.0,121.0,580.0,63.0,1.5,1.0,Cyclone Pokémon,3,120,[],Slow,90,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
705,Thundurus Incarnate Forme,Electric,Flying,['Prankster'],['Defiant'],V,79.0,115.0,70.0,125.0,80.0,111.0,580.0,61.0,1.5,1.0,Bolt Strike Pokémon,3,120,[],Slow,90,1,0,0,0,1,1,No Preevolution,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
706,Thundurus Therian Forme,Electric,Flying,['Volt Absorb'],[],V,79.0,105.0,70.0,145.0,80.0,101.0,580.0,61.0,1.5,1.0,Bolt Strike Pokémon,3,120,[],Slow,90,1,0,0,0,1,1,No Preevolution,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
707,Reshiram,Dragon,Fire,['Turboblaze'],[],V,100.0,120.0,100.0,150.0,120.0,90.0,680.0,330.0,3.2,-1,Vast White Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.25,1.0,0.25,0.5,1.0,1.0,2.0,1.0,1.0
708,Zekrom,Dragon,Electric,['Teravolt'],[],V,100.0,150.0,120.0,120.0,100.0,90.0,680.0,345.0,2.9,-1,Deep Black Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0
709,Landorus Incarnate Forme,Ground,Flying,['Sand Force'],['Sheer Force'],V,89.0,125.0,90.0,115.0,80.0,101.0,600.0,68.0,1.5,1.0,Abundance Pokémon,3,120,[],Slow,90,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0
710,Landorus Therian Forme,Ground,Flying,['Intimidate'],[],V,89.0,145.0,90.0,105.0,80.0,91.0,600.0,68.0,1.5,1.0,Abundance Pokémon,3,120,[],Slow,90,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0
711,Kyurem,Dragon,Ice,['Pressure'],[],V,125.0,130.0,90.0,130.0,90.0,95.0,700.0,325.0,3.0,-1,Boundary Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
712,Kyurem Black Kyurem,Dragon,Ice,['Teravolt'],[],V,125.0,170.0,100.0,120.0,90.0,95.0,700.0,325.0,3.0,-1,Boundary Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
713,Kyurem White Kyurem,Dragon,Ice,['Turboblaze'],[],V,125.0,120.0,90.0,170.0,100.0,95.0,700.0,325.0,3.0,-1,Boundary Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
714,Keldeo Ordinary Forme,Water,Fighting,['Justified'],[],V,91.0,72.0,90.0,129.0,90.0,108.0,580.0,48.5,1.4,-1,Colt Pokémon,3,80,[],Slow,35,0,1,0,0,1,1,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0
715,Keldeo Resolute Forme,Water,Fighting,['Justified'],[],V,91.0,72.0,90.0,129.0,90.0,108.0,580.0,48.5,1.4,-1,Colt Pokémon,3,80,[],Slow,35,0,1,0,0,1,1,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0
716,Meloetta Aria Forme,Normal,Psychic,['Serene Grace'],[],V,100.0,77.0,77.0,128.0,128.0,90.0,600.0,6.5,0.6,-1,Melody Pokémon,3,120,[],Slow,100,0,1,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
717,Meloetta Pirouette Forme,Normal,Fighting,['Serene Grace'],[],V,100.0,128.0,90.0,77.0,77.0,128.0,600.0,6.5,0.6,-1,Melody Pokémon,3,120,[],Slow,100,0,1,0,0,1,1,No Preevolution,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
718,Genesect,Bug,Steel,['Download'],[],V,71.0,120.0,95.0,120.0,95.0,99.0,600.0,82.5,1.5,-1,Paleozoic Pokémon,3,120,[],Slow,0,0,1,0,0,1,1,No Preevolution,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
719,Chespin,Grass,None,['Overgrow'],['Bulletproof'],VI,56.0,61.0,65.0,48.0,45.0,38.0,313.0,9.0,0.4,0.875,Spiny Nut Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
720,Quilladin,Grass,None,['Overgrow'],['Bulletproof'],VI,61.0,78.0,95.0,56.0,58.0,57.0,405.0,29.0,0.7,0.875,Spiny Armor Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,0,2,3,Chespin,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
721,Chesnaught,Grass,Fighting,['Overgrow'],['Bulletproof'],VI,88.0,107.0,122.0,74.0,75.0,64.0,530.0,90.0,1.6,0.875,Spiny Armor Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,0,3,3,Quilladin,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
722,Fennekin,Fire,None,['Blaze'],['Magician'],VI,40.0,45.0,40.0,62.0,60.0,60.0,307.0,9.4,0.4,0.875,Fox Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
723,Braixen,Fire,None,['Blaze'],['Magician'],VI,59.0,59.0,58.0,90.0,70.0,73.0,409.0,14.5,1.0,0.875,Fox Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,0,2,3,Fennekin,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
724,Delphox,Fire,Psychic,['Blaze'],['Magician'],VI,75.0,69.0,72.0,114.0,100.0,104.0,534.0,39.0,1.5,0.875,Fox Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,0,3,3,Braixen,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,0.5,1.0,2.0,0.5
725,Froakie,Water,None,['Torrent'],['Protean'],VI,41.0,56.0,40.0,62.0,44.0,71.0,314.0,7.0,0.3,0.875,Bubble Frog Pokémon,45,20,['Water 1'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
726,Frogadier,Water,None,['Torrent'],['Protean'],VI,54.0,63.0,52.0,83.0,56.0,97.0,405.0,10.9,0.6,0.875,Bubble Frog Pokémon,45,20,['Water 1'],Medium Slow,70,0,0,0,0,2,3,Froakie,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
727,Greninja,Water,Dark,['Torrent'],['Protean'],VI,72.0,95.0,67.0,103.0,71.0,122.0,640.0,40.0,1.5,0.875,Ninja Pokémon,45,20,['Water 1'],Medium Slow,70,0,0,0,0,3,3,Frogadier,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0
728,Bunnelby,Normal,None,"['Pickup', 'Cheek Pouch']",['Huge Power'],VI,38.0,36.0,38.0,32.0,36.0,57.0,237.0,5.0,0.4,0.5,Digging Pokémon,255,15,['Field'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
729,Diggersby,Normal,Ground,"['Pickup', 'Cheek Pouch']",['Huge Power'],VI,85.0,56.0,77.0,50.0,77.0,78.0,423.0,42.4,1.0,0.5,Digging Pokémon,127,15,['Field'],Medium Fast,70,0,0,0,0,2,2,Bunnelby,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
730,Fletchling,Normal,Flying,['Big Pecks'],['Gale Wings'],VI,45.0,50.0,43.0,40.0,38.0,62.0,278.0,1.7,0.3,0.5,Tiny Robin Pokémon,255,15,['Flying'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
731,Fletchinder,Fire,Flying,['Flame Body'],['Gale Wings'],VI,62.0,73.0,55.0,56.0,52.0,84.0,382.0,16.0,0.7,0.5,Ember Pokémon,120,15,['Flying'],Medium Slow,70,0,0,0,0,2,3,Fletchling,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
732,Talonflame,Fire,Flying,['Flame Body'],['Gale Wings'],VI,78.0,81.0,71.0,74.0,69.0,126.0,499.0,24.5,1.2,0.5,Scorching Pokémon,45,15,['Flying'],Medium Slow,70,0,0,0,0,3,3,Fletchinder,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
733,Scatterbug,Bug,None,"['Shield Dust', 'Compound Eyes']",['Friend Guard'],VI,38.0,35.0,40.0,27.0,25.0,35.0,200.0,2.5,0.3,0.5,Scatterdust Pokémon,255,15,['Bug'],Medium Fast,70,0,0,0,0,1,3,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
734,Spewpa,Bug,None,['Shed Skin'],['Friend Guard'],VI,45.0,22.0,60.0,27.0,30.0,29.0,213.0,8.4,0.3,0.5,Scatterdust Pokémon,120,15,['Bug'],Medium Fast,70,0,0,0,0,2,3,Scatterbug,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
735,Vivillon,Bug,Flying,"['Shield Dust', 'Compound Eyes']",['Friend Guard'],VI,80.0,52.0,50.0,90.0,50.0,89.0,411.0,17.0,1.2,0.5,Scale Pokémon,45,15,['Bug'],Medium Fast,70,0,0,0,0,3,3,Spewpa,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
736,Litleo,Fire,Normal,"['Rivalry', 'Unnerve']",['Moxie'],VI,62.0,50.0,58.0,73.0,54.0,72.0,369.0,13.5,0.6,0.125,Lion Cub Pokémon,220,20,['Field'],Medium Slow,70,0,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
737,Pyroar,Fire,Normal,"['Rivalry', 'Unnerve']",['Moxie'],VI,86.0,68.0,72.0,109.0,66.0,106.0,507.0,81.5,1.5,0.125,Royal Pokémon,65,20,['Field'],Medium Slow,70,0,0,0,0,2,2,Litleo,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
738,Flabébé,Fairy,None,['Flower Veil'],['Symbiosis'],VI,44.0,38.0,39.0,61.0,79.0,42.0,303.0,0.1,0.1,0.0,Single Bloom Pokémon,225,20,['Fairy'],Medium Fast,70,0,0,0,0,1,3,No Preevolution,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
739,Floette,Fairy,None,['Flower Veil'],['Symbiosis'],VI,74.0,65.0,67.0,125.0,128.0,92.0,551.0,0.9,0.2,0.0,Single Bloom Pokémon,120,20,['Fairy'],Medium Fast,70,0,0,0,0,2,3,Flabébé,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
740,Florges,Fairy,None,['Flower Veil'],['Symbiosis'],VI,78.0,65.0,68.0,112.0,154.0,75.0,552.0,10.0,1.1,0.0,Garden Pokémon,45,20,['Fairy'],Medium Fast,70,0,0,0,0,3,3,Floette,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
741,Skiddo,Grass,None,['Sap Sipper'],['Grass Pelt'],VI,66.0,65.0,48.0,62.0,57.0,52.0,350.0,31.0,0.9,0.5,Mount Pokémon,200,20,['Field'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
742,Gogoat,Grass,None,['Sap Sipper'],['Grass Pelt'],VI,123.0,100.0,62.0,97.0,81.0,68.0,531.0,91.0,1.7,0.5,Mount Pokémon,45,20,['Field'],Medium Fast,70,0,0,0,0,2,2,Skiddo,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
743,Pancham,Fighting,None,"['Iron Fist', 'Mold Breaker']",['Scrappy'],VI,67.0,82.0,62.0,46.0,48.0,43.0,348.0,8.0,0.6,0.5,Playful Pokémon,220,25,['Field' 'Human-Like'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
744,Pangoro,Fighting,Dark,"['Iron Fist', 'Mold Breaker']",['Scrappy'],VI,95.0,124.0,78.0,69.0,71.0,58.0,495.0,136.0,2.1,0.5,Daunting Pokémon,65,25,['Field' 'Human-Like'],Medium Fast,70,0,0,0,0,2,2,Pancham,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,4.0
745,Furfrou,Normal,None,['Fur Coat'],[],VI,75.0,80.0,60.0,65.0,90.0,102.0,472.0,28.0,1.2,0.5,Poodle Pokémon,160,20,['Field'],Medium Fast,70,0,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
746,Espurr,Psychic,None,"['Keen Eye', 'Infiltrator']",['Own Tempo'],VI,62.0,48.0,54.0,63.0,60.0,68.0,355.0,3.5,0.3,0.5,Restraint Pokémon,190,20,['Field'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
747,Meowstic Male,Psychic,None,"['Keen Eye', 'Infiltrator']",[],VI,74.0,48.0,76.0,83.0,81.0,104.0,466.0,8.5,0.6,0.5,Constraint Pokémon,75,20,['Field'],Medium Fast,70,0,0,0,0,2,2,Espurr,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
748,Meowstic Female,Psychic,None,"['Keen Eye', 'Infiltrator']",[],VI,74.0,48.0,76.0,83.0,81.0,104.0,466.0,8.5,0.6,0.5,Constraint Pokémon,75,20,['Field'],Medium Fast,70,0,0,0,0,2,2,Espurr,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
749,Honedge,Steel,Ghost,['No Guard'],[],VI,45.0,80.0,100.0,35.0,37.0,28.0,325.0,2.0,0.8,0.5,Sword Pokémon,180,20,['Mineral'],Medium Fast,70,0,0,0,0,1,3,No Preevolution,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
750,Doublade,Steel,Ghost,['No Guard'],[],VI,59.0,110.0,150.0,45.0,49.0,35.0,448.0,4.5,0.8,0.5,Sword Pokémon,90,20,['Mineral'],Medium Fast,70,0,0,0,0,2,3,Honedge,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
751,Aegislash Blade Forme,Steel,Ghost,['Stance Change'],[],VI,60.0,140.0,50.0,140.0,50.0,60.0,500.0,53.0,1.7,0.5,Royal Sword Pokémon,45,20,['Mineral'],Medium Fast,70,0,0,0,0,3,3,Doublade,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
752,Aegislash Shield Forme,Steel,Ghost,['Stance Change'],[],VI,60.0,50.0,140.0,50.0,140.0,60.0,500.0,53.0,1.7,0.5,Royal Sword Pokémon,45,20,['Mineral'],Medium Fast,70,0,0,0,0,3,3,Doublade,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
753,Spritzee,Fairy,None,['Healer'],['Aroma Veil'],VI,78.0,52.0,60.0,63.0,65.0,23.0,341.0,0.5,0.2,0.5,Perfume Pokémon,200,20,['Fairy'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
754,Aromatisse,Fairy,None,['Healer'],['Aroma Veil'],VI,101.0,72.0,72.0,99.0,89.0,29.0,462.0,15.5,0.8,0.5,Fragrance Pokémon,140,20,['Fairy'],Medium Fast,70,0,0,0,0,2,2,Spritzee,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
755,Swirlix,Fairy,None,['Sweet Veil'],['Unburden'],VI,62.0,48.0,66.0,59.0,57.0,49.0,341.0,3.5,0.4,0.5,Cotton Candy Pokémon,200,20,['Fairy'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
756,Slurpuff,Fairy,None,['Sweet Veil'],['Unburden'],VI,82.0,80.0,86.0,85.0,75.0,72.0,480.0,5.0,0.8,0.5,Meringue Pokémon,140,20,['Fairy'],Medium Fast,70,0,0,0,0,2,2,Swirlix,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
757,Inkay,Dark,Psychic,"['Contrary', 'Suction Cups']",['Infiltrator'],VI,53.0,54.0,53.0,37.0,46.0,45.0,288.0,3.5,0.4,0.5,Revolving Pokémon,190,20,['Water 1' 'Water 2'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
758,Malamar,Dark,Psychic,"['Contrary', 'Suction Cups']",['Infiltrator'],VI,86.0,92.0,88.0,68.0,75.0,73.0,482.0,47.0,1.5,0.5,Overturning Pokémon,80,20,['Water 1' 'Water 2'],Medium Fast,70,0,0,0,0,2,2,Inkay,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
